Date,TATACOMM,TATACONSUM,TATAINVEST,TATAMOTORS,TATAMOTORS_COMM,TATAMOTORS_PASS,TATAPOWER,TATASTEEL,TATATECH,TCS
2006-07-21,-0.01598429613011787,-0.019397993311036754,-0.021387905831666387,,,-0.0325057405281286,-0.03339595074097268,-0.0021558361564520956,,-0.021397018221976816
2006-07-24,0.011684240524366007,0.004229195088676807,-0.0012578616352200145,,,0.018764369947340986,0.014899589721442341,-0.012345679012345734,,0.0326985470447172
2006-07-25,0.02704225352112677,-0.008286917538377958,0.032588161209067934,,,0.020675596971461818,0.02499999999999991,0.025416666666666643,,0.0076494372199760186
2006-07-26,0.005211190345584038,0.03082191780821919,0.009300198200945298,,,0.03701854493580603,0.0275038920601971,-0.000203169443315665,,0.02201496583884599
2006-07-27,0.004502046384720293,0.03674418604651164,0.00030211480362551946,,,0.015131714698397358,0.003737373737373817,0.014631172525909397,,0.0006366723259763063
2006-07-28,-0.012494906967268737,0.0446708966224445,0.01570522500755045,,,-0.016803306457077172,0.002314581865754173,-0.012617664730622868,,-0.5079533404029692
2006-07-31,-0.0317700453857791,0.019631901840490906,0.0007433838834374207,,,0.017228309558266153,-0.029919678714859343,0.0021298174442190287,,0.003232758620689724
2006-08-01,0.04062500000000013,0.0036101083032491488,-0.013519536473035276,,,-0.006977847029334017,0.0022769612916579973,0.006983098876631955,,0.0011278195488721998
2006-08-02,-0.001092001092001138,0.01918465227817756,0.003012048192771122,,,0.036567062355028046,0.02437009500206533,0.03125628140703518,,0.0094951987554317
2006-08-03,0.013938234490297852,-0.022058823529411797,0.011561561561561629,,,0.00533105173094639,-0.0040322580645161255,-0.011987135756748812,,0.006483154426612847
2006-08-04,0.0020215633423179558,-0.02183458646616543,0.003413982484785416,,,-0.007528641571194816,0.012145748987854255,0.007989741566383879,,0.001055966209081216
2006-08-07,0.007935440484196254,0.030623539540032052,0.002514792899408258,,,-0.01319261213720313,-0.007399999999999962,-0.01546139543986691,,-0.01033755274261594
2006-08-08,-0.011342407259140597,-0.014200477326968941,-0.00486941124391338,,,0.02807486631016043,0.014910336490026044,0.013815724083093173,,0.016840758900021235
2006-08-09,0.022540153866918766,0.027236412056651726,0.025504151838671385,,,0.03771131339401812,-0.010323605320627371,0.013921568627450975,,0.013207547169811429
2006-08-10,0.02243928194297773,0.02757482913033238,-0.021110468478889532,,,-0.01102756892230572,0.0030090270812437314,-0.00425449622896934,,-0.003672667080488412
2006-08-11,-0.01355538342370255,-0.010263761467889987,0.025110782865583436,,,0.0002534211860110158,-0.0037000000000000366,0.022528646339095015,,0.004516899434089616
2006-08-14,0.018453082057322323,0.004750593824228044,0.03746397694524495,,,0.014948061819103131,0.009736023286158746,0.009306742640075916,,-0.0032561505065122898
2006-08-16,0.0,-0.010551807645736044,0.01388888888888884,,,0.019720419370943487,0.003976143141153132,-0.0009409108016560364,,0.008037334716100686
2006-08-17,0.017733230531996824,-0.019405594405594417,-0.01863013698630145,,,0.02692778457772338,0.023762376237623783,-0.025805236391033937,,-0.009979423868312853
2006-08-18,0.025757575757575646,0.004338265882213088,0.016471245114461297,,,0.012514898688915421,0.009671179883945946,-0.008990719257540802,,0.007014444559908517
2006-08-21,0.01809453471196454,-0.0011834319526626835,-0.00027464982147762385,,,0.015773984696880516,0.002873563218390718,-0.007804116671544126,,0.002012280068107941
2006-08-22,-0.01595937613347842,-0.0011255924170616716,0.055219780219780246,,,-0.02526364584540497,-0.006685768863419317,0.008652049945924833,,-0.0004119464469618528
2006-08-23,0.019535569480280124,-0.01429333965956936,0.007550117156990277,,,0.010581381524194411,0.011538461538461497,-0.014523832732235231,,-0.006799917576756687
2006-08-24,0.005061460592914013,0.004813477737665384,-0.005297157622739079,,,0.015117647058823458,0.0,0.02680514342235396,,0.006224066390041472
2006-08-25,-0.005995203836930418,-0.010778443113772407,0.013118586829458323,,,-0.01269050240482128,0.01720532319391621,0.0133898468355651,,0.006391752577319609
2006-08-28,0.0025331724969843705,0.009685230024213176,0.02051282051282044,,,-0.0010564620260593571,0.013082889449584245,0.0013307984790875693,,0.002868264699856571
2006-08-29,-0.003729996390326118,-0.003717026378896926,0.00012562814070360417,,,-0.005405405405405461,-0.004150908587768676,-0.02050503132713133,,0.011235955056179803
2006-08-30,0.01690821256038655,-0.010711276928631608,0.012435623665368656,,,0.00844754253308122,-0.02556502408299366,-0.020352781546811416,,-0.008585858585858586
2006-08-31,-0.009026128266033329,-0.02414841849148419,-0.01774193548387093,,,-0.004276257981371878,0.019011406844106515,-0.015037593984962294,,0.007641365257259336
2006-09-01,-0.0017976989453499792,0.023437013027488796,0.007704938739421463,,,0.020708318625720645,0.014645522388059717,0.007834471675371546,,0.009100101112234471
2006-09-04,0.019570176491775726,-0.027955417504111124,0.008272750062672474,,,0.03400576368876074,0.0002758113450398447,0.006577636037472523,,0.017034068136272618
2006-09-05,-0.002590673575129543,0.0,-0.004848334162108392,,,-0.012040133779264162,-0.009375000000000022,0.017821782178217838,,-0.011280788177339907
2006-09-06,-0.0011806375442738881,0.023057644110275666,-0.00574640849469088,,,0.0007334687429474407,-0.009092596028947852,0.01177042801556416,,-0.010512679986049434
2006-09-07,-0.0011820330969266601,-0.013351298383145527,-0.022490262595803445,,,0.012628967694649607,0.011235955056179803,0.004134217863667189,,-0.004582074521651491
2006-09-08,-0.002366863905325478,-0.0006207324643079382,0.0032133676092545027,,,-0.001169199933188536,-0.005555555555555536,0.0006702412868631047,,-0.0003540897364561202
2006-09-11,-0.07544483985765127,-0.06521739130434778,-0.00832799487508007,,,-0.06577480490523968,-0.06890130353817503,-0.05654961247727486,,-0.029501062645481246
2006-09-12,0.01616628175519641,0.0033222591362125353,-0.0029715762273900825,,,0.01784009546539389,0.014000000000000012,0.01926977687626774,,0.017779863392251904
2006-09-13,0.015151515151515138,0.01059602649006619,-0.0016845924582092886,,,0.022627352130839995,0.0432938856015781,0.0009950248756218638,,0.029713114754098324
2006-09-14,0.012686567164179152,0.0028178243774574785,0.0020768431983384517,,,-0.007681284035540359,0.0038756026089421525,0.006759443339960258,,0.008955223880596996
2006-09-15,0.004912797838368954,-0.000653466640528011,-0.015673575129533712,,,0.0013286349719832113,-0.01412429378531077,-0.007701421800947794,,-0.010946745562130156
2006-09-18,0.0070887313615253245,-0.002877133328973991,0.01065929727595738,,,-0.007730471904926817,-0.010219675262655215,-0.008955223880596996,,-0.004885831089839421
2006-09-19,-0.03580097087378642,-0.02682143091350253,-0.0027343750000000666,,,-0.03837209302325584,-0.011869149860079031,-0.02208835341365467,,0.008016032064128265
2006-09-20,0.022278162366268228,0.0121293800539084,0.005353179266222696,,,0.021765417170495738,0.01953125,0.022587268993839782,,0.025844930417495027
2006-09-21,0.0071410982516622035,-0.00013315579227701768,0.008961038961038836,,,-0.00295857988165682,0.003831417624521105,0.011044176706827225,,0.022383720930232442
2006-09-22,-0.02188264058679701,-0.007990411506192618,-0.008624018535203892,,,-0.00973293768546002,0.003816793893129722,-0.014895729890764597,,-0.01705999431333527
2006-09-25,0.004874390701162357,0.0014767082829909572,-0.00921838483510784,,,0.015222342083183626,0.001996197718631132,0.02318548387096775,,-0.008774467264487384
2006-09-26,-0.0003731343283581712,-0.005965147453083186,0.0011793998165376962,,,0.013105076741440458,0.001802485532681919,0.011034482758620845,,0.015710116731517676
2006-09-27,-0.01144705735971141,-0.0034387431730833473,-0.002617801047120394,,,-0.009322922736277772,0.019412878787878896,0.007405963749756328,,0.0003352008810992846
2006-09-28,-0.009565764631843998,0.0039918809201624494,0.007874015748031482,,,-0.006116927420303564,0.023687877380399458,0.010930547494679699,,-0.027860220201053165
2006-09-29,0.014105985512771646,0.010849787721544546,0.03645833333333326,,,0.017871937507397462,0.029945553539020064,0.023825471246770702,,0.0064999015166438134
2006-10-03,-0.001879699248120259,-0.0013333333333332975,-0.001633165829145633,,,0.006976744186046435,-0.021585903083700453,-0.0026168224299064624,,-0.007827788649706457
2006-10-04,-0.005649717514124242,-0.017089452603471278,-0.025166729583490643,,,0.015069284064665123,-0.029716343989194094,-0.01799100449775115,,-0.024309664694280086
2006-10-05,-0.0015151515151515804,0.0023091551208909156,0.023622047244094446,,,0.017006996189067758,-0.0009280742459396585,0.029580152671755622,,0.009046343558902326
2006-10-06,0.09307030854830556,0.00013551971811898156,0.0050441361916770955,,,0.0,0.003344170924291623,-0.005560704355885071,,-0.002404086947811246
2006-10-09,-0.00509023600185099,-0.006775067750677488,-0.0011292346298619194,,,0.01118568232662187,0.0011110082399778953,-0.017241379310344862,,0.0056230545235465
2006-10-10,-0.02034883720930236,0.005457025920873049,0.007411129255118665,,,0.007743362831858391,-0.006751132895588596,-0.01773352299668096,,0.013479780329505697
2006-10-11,-0.021246290801186896,-0.011940298507462588,-0.00922693266832919,,,-0.017453347969264565,0.005865921787709505,-0.022205058891677898,,0.030541871921182295
2006-10-12,0.038079068639340186,0.02554243339741813,-0.005789076264787307,,,0.0050832309239190465,-0.0021290382301212274,0.020932069510268603,,0.03632887189292533
2006-10-13,0.006542056074766434,0.004217996786288314,0.012658227848101333,,,0.009503695881731833,-0.00649350649350644,-0.011315280464216704,,0.03136531365313644
2006-10-16,0.002321262766945109,0.009333955597039756,0.01200000000000001,,,-0.0035234529839243134,0.0028011204481792618,0.0014672796635037955,,0.014311270125223707
2006-10-17,-0.017832329782306644,6.605456106734131e-05,-0.006916996047430901,,,-0.005469613259668549,-0.012104283054003684,0.0031256104707950705,,-0.01763668430335097
2006-10-18,0.004951662343786856,0.005284015852047519,0.0026119402985074203,,,-0.011054941392144801,0.006503298774740873,-0.007789678675754641,,-0.008078994614003632
2006-10-19,-0.024636320976067605,-0.01708278580814715,0.0023570276640614285,,,0.002921020110099981,-0.00383931079689126,-0.01521099116781155,,-0.01361990950226244
2006-10-20,0.02237190281452972,0.009358288770053402,0.009034653465346487,,,-0.0019043351629887129,-0.0033840947546530664,0.014648729446935738,,-0.0008715996146612115
2006-10-21,-0.004705882352941226,0.001986754966887494,-0.013246657672022488,,,-0.00881032547699212,0.001697792869269854,0.013553329404832004,,0.00045913682277309853
2006-10-23,-0.006855791962174895,-0.00198281559814939,0.004350528278433741,,,-0.005265243729830726,0.0018832391713747842,-0.014534883720930258,,-0.007801743919229054
2006-10-26,0.011425850987859976,-0.018543046357615944,-0.008663366336633671,,,-0.00313033579965849,-0.0046992481203007586,-0.012782694198623434,,0.0037002775208141436
2006-10-27,0.0364791715697812,0.016801619433198356,0.0076154806491886,,,0.015129888666856939,0.0035882908404154534,-0.0029880478087649376,,-0.00829493087557609
2006-10-30,0.015099909173478698,-0.0005972526378659193,0.001115103456820643,,,-0.052080989876265416,0.0034813699661273567,-0.007892107892107925,,-0.0008364312267659102
2006-10-31,-0.02248070685605641,0.026427622841965537,-0.003712871287128716,,,-0.012697282544203214,0.016408813877168305,-0.009062531467123103,,0.010138591758906301
2006-11-01,0.016018306636155666,-0.020442489325915303,-0.006211180124223614,,,-0.0012019230769231282,0.014760147601476037,-0.0041662432679605566,,-0.002762430939226568
2006-11-02,-0.027027027027026973,-0.00026416589618283304,-0.020000000000000018,,,-0.0021660649819493782,0.0,-0.006938775510204054,,-0.0027700831024930483
2006-11-03,0.02314814814814814,-0.014532963403355748,0.020280612244897966,,,-0.01808972503617945,0.0072727272727273196,0.011919441019317523,,-0.010185185185185186
2006-11-06,0.014932126696832526,-0.005228582919962421,-0.012376547068383537,,,0.0011667894866125295,0.0018050541516245744,0.02924451665312766,,-0.008606173994387345
2006-11-07,0.005349977708426268,-0.011455525606469008,-0.008101265822784809,,,0.0038643194504077716,-0.018018018018018056,-0.021704814522494065,,0.002075863370447406
2006-11-08,0.0077605321507761005,-0.0010906612133605442,-0.005870342011230267,,,-0.021141390688011685,0.016513761467889854,-0.002722872125857201,,0.0
2006-11-09,0.03762376237623766,0.005868704790500834,-0.011553273427471145,,,0.004993757802746579,-0.005505415162454841,0.019314389725958225,,0.0028248587570620654
2006-11-10,-0.01929601357082278,-6.784260515602103e-05,0.005844155844155763,,,0.016770186335403725,-0.006261911244214602,-0.004563492063492047,,0.0033802816901407073
2006-11-13,-0.017081081081081084,-0.0011534025374856371,-0.00012911555842487488,,,0.018937080024434838,0.005479452054794498,-0.009567470599960104,,0.007860752386299907
2006-11-14,-0.02991641003079637,0.01209074853960046,0.00723140495867769,,,-0.008573141486810543,0.010263396911898148,-0.011772992553833683,,0.027483751160631398
2006-11-15,0.011224489795918391,-0.012617449664429459,0.01538461538461533,,,-0.005865634637479578,-0.0021576912703406004,-0.011302311373587282,,-0.012289896981745763
2006-11-16,0.01199686063460037,-0.008904295812941943,-0.015151515151515138,,,-0.009975669099756779,0.0018920623479592447,-0.010298661174047319,,-0.007319304666056681
2006-11-17,-0.028140926213162,-0.02475824703381102,0.008974358974358942,,,-0.005652494470385738,-0.003776978417266208,-0.010197710718002018,,0.007373271889400845
2006-11-20,0.012311901504787892,-0.015189873417721489,-0.011689961880559152,,,-0.007661888284725693,-0.0031594150568694523,-0.028174936921783078,,0.024336688014638508
2006-11-21,-0.00427927927927918,0.006855184233076184,0.02082797634353306,,,0.018679950186799577,-0.0012677714389204287,0.032020770229338025,,0.023847802786709504
2006-11-22,-0.008029857498303539,0.017021276595744705,-0.010075566750629705,,,0.019559902200489088,0.020400761628434072,-0.011949685534591192,,-0.0028788275320595913
2006-11-23,-0.0015961691939345712,0.02231520223152028,-0.006870229007633566,,,-0.016606714628297436,0.02097032166340851,-0.0025461489497135004,,-0.0017497812773403787
2006-11-24,-0.002626470252369617,0.0066848567530695124,0.016269536254163386,,,0.006157410229836069,-0.0005221932114881644,0.027653690704105616,,0.007230499561788006
2006-11-27,0.013281428898557435,0.00013551971811898156,-0.006680952981217625,,,0.002241880756180148,0.028387321490769724,-0.004346926102256288,,0.009353926473787189
2006-11-28,-0.021468926553672274,0.0027100271002709064,-0.006852791878172559,,,-0.015778973459887546,-0.019475021168501305,-0.008316008316008316,,-0.00775862068965516
2006-11-29,-0.009237875288683584,-0.009256756756756745,-0.0023000255558396354,,,0.0036855036855036882,0.004145077720207224,-0.002725366876310309,,0.01381407471763696
2006-11-30,-0.004662004662004615,-0.017799904521584864,-0.006147540983606481,,,-0.004712362301101614,-0.0006879944960439532,-0.016291780533949973,,0.02408089810609293
2006-12-01,0.02751756440281028,0.009512567698930718,-0.005154639175257714,,,0.038000368935620754,0.029432013769363108,-0.00032054706699424784,,-0.009205020920502127
2006-12-04,-0.0017094017094017033,0.037210262053786414,0.017487046632124414,,,0.04022273561992784,0.016552415983949187,0.002565198802907176,,0.005278716216216228
2006-12-05,0.005936073059360725,-0.009946949602122057,0.005728835136855404,,,0.005125284738040969,-0.025493421052631526,0.054797441364605515,,-0.00021003990758239333
2006-12-06,-0.013050385837494294,0.00602813127930335,-0.0054430379746834845,,,-0.0029461756373937442,0.010970464135021007,-0.011522134627046654,,0.007563025210084007
2006-12-07,-0.00034494653328742686,0.005326231691078487,-0.004581901489117968,,,0.012615069894306163,-0.006677796327211993,0.004601226993865115,,-0.004170141784820669
2006-12-08,-0.02461467678858975,-0.0066225165562914245,-0.00025572177470922774,,,-0.02974186307519644,-0.025210084033613467,-0.02310432569974563,,-0.01340033500837523
2006-12-11,-0.0564858490566037,-0.03160000000000007,-0.02161401713774136,,,-0.04048582995951422,-0.05163793103448289,-0.06292977703688263,,-0.008488964346349714
2006-12-12,-0.04511936007999007,-0.033457249070631856,-0.01947712418300651,,,-0.005424954792043413,-0.020725388601036232,-0.023348899266177447,,-0.05136986301369861
2006-12-13,0.005497382198953016,-0.002849002849002802,0.013198240234635339,,,0.030303030303030276,0.01995730065905499,-0.008879781420764954,,0.012635379061371799
2006-12-14,0.027076282218172265,0.021285714285714352,0.002105263157894832,,,0.0010588235294117787,0.02111394248270848,-0.0011486331265794236,,0.030303030303030276
2006-12-15,0.027122940430925224,0.0,0.009716386554621925,,,0.00951933247150083,-0.0019607843137254832,0.0579576816927323,,0.0008650519031141446
2006-12-18,-0.000493583415597243,-0.004056511400195806,-0.008842652795838735,,,0.03725261932479618,0.06268976602964815,0.019565217391304346,,0.025064822817631782
2006-12-19,-0.012345679012345734,-0.004073033707865159,-0.002623983206507474,,,-0.032547699214365844,-0.05378151260504205,-0.03358208955223885,,-0.04038785834738623
2006-12-20,-0.03037499999999993,-0.01001269214497258,-0.0101289134438306,,,-0.031148491879350426,-0.022646536412078144,0.02912300055157191,,-0.015903699147702177
2006-12-21,0.03841691375531764,0.020299145299145227,0.0030564784053155325,,,0.0345446925701971,-0.006633348477964485,0.006538750133990856,,0.016071428571428514
2006-12-22,0.005586592178770999,-0.008726003490401424,0.014838367779544281,,,-0.00347222222222221,0.015367727771679496,0.020234291799787085,,0.01493848857644986
2006-12-26,0.012839506172839465,0.008450704225352101,0.018407310704960933,,,0.02450638792102211,0.010180180180180187,-0.006263048016701411,,0.03203463203463208
2006-12-27,0.013895660653339803,0.0034916201117318746,-0.002307396487629898,,,0.030495408683822722,-0.008293944528672048,0.006932773109243673,,0.005033557046979942
2006-12-28,-0.02344313536907916,0.01739735560194844,-0.01323397147629446,,,-0.0042354235423542885,0.0008992805755396738,-0.0037554767369080144,,0.018280467445743076
2006-12-29,0.04591899544503275,-0.015047879616963078,-0.009895833333333326,,,-0.013423189526597823,0.004492362982928988,0.015706806282722585,,0.002131322239527833
2007-01-02,0.044020715630885165,-0.004861111111111094,0.015255128879537061,,,0.04311310190369544,0.008944543828264706,-0.01855670103092788,,0.026584867075664542
2007-01-03,-0.01014656144306647,0.0018143754361479303,0.01010362694300504,,,0.006011808910359573,-0.0008865248226950229,-0.011449579831932732,,0.0239043824701195
2007-01-04,-0.004555808656036442,-0.004527723599888511,-0.009874326750448748,,,0.008430263579127129,-0.006211180124223614,-0.01391988099033048,,-0.01945525291828798
2007-01-05,-0.01304347826086949,0.012875236162619874,0.0024608211371583977,,,-0.005291005291005346,-0.0017857142857142794,0.01702586206896539,,0.003968253968253954
2007-01-08,0.006260143751449121,-0.013471502590673534,-0.018087855297157618,,,-0.017021276595744705,0.012522361359570633,-0.014621741894469076,,-0.01588932806324106
2007-01-09,-0.006797235023041415,0.0182072829131652,0.007894736842105177,,,-0.016233766233766267,-0.00883392226148405,-0.02182795698924722,,0.01052293356896139
2007-01-10,-0.027954993620229684,-0.009559834938101863,-0.010443864229765065,,,-0.004125412541254092,-0.004456327985739805,-0.005276464768605105,,-0.014308426073131986
2007-01-11,0.006443914081145641,0.00270814526768981,0.01846965699208436,,,0.012979839823253236,0.011638316920322245,0.02331749364570679,,0.029032258064516148
2007-01-12,0.03865307090348602,0.004224376731301938,0.007772020725388629,,,0.025245365321701074,0.021681415929203585,0.010799136069114423,,0.04153605015673989
2007-01-15,0.06335616438356162,0.005930625474105389,0.0025706940874035134,,,0.009413391480082911,0.013079255088783048,0.04091880341880327,,0.0007524454477050302
2007-01-16,0.010628019323671412,0.0006169877287995895,0.0,,,0.006902002107481486,-0.014962380300957645,-0.011290157035820592,,-0.007518796992481258
2007-01-17,-0.0185893350329297,-0.0024664291586735665,0.0,,,0.00988959238135112,0.008593004079507027,0.005709540122495582,,-0.012121212121212088
2007-01-18,0.0477324385756035,0.0024725274725274637,0.002820512820512988,,,-0.00932642487046631,-0.0103270223752151,-0.015173410404624166,,0.01000766871165637
2007-01-19,-0.01425619834710734,-0.007947382844614936,0.001789823574533278,,,-0.004184100418409997,0.003478260869565153,-0.022324703909443522,,-0.01674196120116922
2007-01-22,0.034479144833368336,0.004281767955801152,-0.0015313935681470214,,,0.015126050420168013,0.024263431542461023,0.010934819897084003,,0.01158301158301156
2007-01-23,-0.028872454665180847,-0.009627286480539121,-0.0030674846625766694,,,-0.019039735099337762,0.015228426395939021,-0.01781548250265108,,-0.007633587786259555
2007-01-24,-0.004798664719382506,0.013609220941535938,0.012820512820512775,,,-0.030485232067510526,0.008333333333333304,0.04437486503994803,,0.005384615384615321
2007-01-25,0.03354297693920327,-0.013563501849568449,0.0,,,0.011859427701011782,0.024793388429751984,0.04776181122712719,,0.0015302218821728886
2007-01-29,-0.023022312373225162,-0.002777777777777768,0.012911392405063449,,,-0.034946236559139754,-0.007258064516128981,0.02604834731129757,,-0.009740259740259716
2007-01-31,-0.040797259420741194,-0.007729805013927504,-0.00024993751562119026,,,-0.020557103064066884,-0.01380991064175463,-0.11145302432926252,,-0.015621986499517848
2007-02-01,0.025216450216450248,0.016773106884693467,-0.0050000000000000044,,,0.029520505090723015,-0.02660626029654034,-0.0057359307359307055,,0.01097178683385569
2007-02-02,0.06101551778739589,-0.006073992269464368,0.005025125628140614,,,0.0032044198895027076,0.02394854870102381,0.005551322520953361,,0.007751937984496138
2007-02-05,0.003979703512088317,-6.944444444434428e-05,0.0024999999999999467,,,0.013327458971252426,0.008595041322314145,0.020675470881143188,,0.003076923076922977
2007-02-06,-0.03339609553067091,-0.009514549621501556,-0.012344139650872776,,,-0.004239130434782634,-0.00016388069485417933,-0.01368119630925868,,-0.005368098159509227
2007-02-07,0.037215501332786616,-0.01198990323937743,-0.001767453604342828,,,-0.008568933522541178,-0.014833633830519721,-0.004301075268817178,,0.010023130300693905
2007-02-08,-0.015518434318473884,-0.013199914839259086,0.009232325787277063,,,-0.01447839251307459,0.004908077530987542,-0.004319654427645814,,-0.003740458015267234
2007-02-09,-0.02399598393574298,-0.01668464581085949,-0.010025062656641603,,,0.008825829516255101,-0.00976821192052979,-0.013665943600867703,,-0.015401118688223026
2007-02-12,-0.09268593766073452,-0.02289183061508082,-0.03265822784810124,,,-0.02657807308970095,0.003176726299949806,-0.026391027050802762,,-0.01789883268482495
2007-02-13,-0.05895691609977327,0.020958083832335328,0.003533106516618645,,,0.0011376564277587597,-0.0050000000000000044,-0.023266320307205768,,-0.0015847860538826808
2007-02-14,0.0072289156626506035,-0.019061583577712593,-0.0050854087886295085,,,-0.02386363636363631,0.03350083752093802,0.019657724329324777,,0.0007936507936507908
2007-02-15,0.02655502392344511,0.012705530642750373,0.03407601572739183,,,0.012922002328288773,-0.017828200972447306,0.0014742572011794408,,0.030927835051546282
2007-02-19,0.004427872290841295,-0.0036900369003689537,-0.011280101394169795,,,-0.0033904148948397106,0.005775577557755707,0.012342883025704854,,0.008538461538461384
2007-02-20,-0.008120649651972123,-0.01925925925925931,0.0017946417126009084,,,-0.015106959580234114,-0.0026251025430681363,-0.004474272930648726,,-0.0069407367859049
2007-02-21,0.008187134502924076,0.0226586102719033,-0.013435700575815779,,,0.005737369006498572,-0.016285573285079735,0.026966292134831482,,-0.013056835637480835
2007-02-22,-0.04292343387470998,-0.026587887740029514,-0.011673151750972721,,,-0.016240759066301957,-0.01170568561872909,-0.008752735229759279,,0.011673151750972721
2007-02-23,-0.038181818181818206,-0.01365705614567525,-0.002624671916010457,,,-0.03414201183431953,-0.0016920473773265332,0.013245033112582849,,-0.019807692307692304
2007-02-26,-0.004662885948330198,0.007384615384615323,-0.013157894736842146,,,0.03197941554861239,-0.03220338983050852,0.02930283224400876,,0.010162840886796198
2007-02-27,-0.006583945302608196,-0.02741295051924242,-0.0021333333333333204,,,-0.02641733452062922,-0.03143607705779339,-0.009418986136099039,,-0.021131137352392804
